condition,feature,HC_mean,HC_std,PD_mean,PD_std,HC_n,PD_n,U,p_raw,effect_r,p_fdr,significant
HurriedPace,Rinsole:Acc_Z__mean,11.304790528050432,1.0298023938541476,11.531413446126754,0.9059809790792033,24,35,447.0,0.6826102034297636,-0.06428571428571428,0.9516889143253137,False
HurriedPace,Linsole:Acc_Mag__mcr,0.09707081043206095,0.015613284305448836,0.100501950335348,0.020120650236611706,24,35,446.0,0.6939697614954357,-0.06190476190476191,0.963471117476042,False
HurriedPace,Linsole:Gyr_X__dominant_freq,2.3966646591851313,0.5427905738343229,2.314972208905942,0.4530377192362527,24,35,395.0,0.7053943932975388,0.059523809523809534,0.963471117476042,False
HurriedPace,Linsole:Gyr_Z__spectral_centroid,4.61484302690459,0.568207655652533,4.7410110901181195,0.929142667918524,24,35,445.0,0.7053984967235307,-0.059523809523809534,0.963471117476042,False
HurriedPace,Rinsole:Gyr_Y__psd_highfreq,0.11300231903460577,0.06336792305958597,0.12235505636891467,0.06117870672576498,24,35,445.0,0.7053984967235307,-0.059523809523809534,0.963471117476042,False
HurriedPace,Rinsole:Acc_Mag__kurtosis,7.748634803902445,5.168856535682192,6.864136106252999,4.572331844289129,24,35,395.0,0.7053984967235307,0.059523809523809534,0.963471117476042,False
HurriedPace,Rinsole:Acc_Y__dominant_freq,3.5593350837843816,0.8429964424512486,3.95773240662874,1.6477874102068746,24,35,443.5,0.7226429154147322,-0.055952380952380976,0.9830284193495952,False
HurriedPace,Rinsole:Acc_Y__skewness,-0.07848575418450811,0.7050805786344048,0.0012929110948318278,0.7823332544987307,24,35,443.0,0.7284541890106647,-0.05476190476190479,0.9869379334983199,False
HurriedPace,Linsole:Acc_Y__zcr,0.08608661750804548,0.04204678457740888,0.07619613171015045,0.023728823960276747,24,35,398.0,0.7400727183664291,0.05238095238095242,0.9905520007372499,False
HurriedPace,Rinsole:Acc_X__psd_harmonic,25.57158571629998,12.991137752300693,27.20094397524789,12.14947375325152,24,35,442.0,0.7400763789803144,-0.05238095238095242,0.9905520007372499,False
HurriedPace,Rinsole:Gyr_Z__cv,19.62786411877921,15.806302414994255,20.45174466583024,20.763823513492156,24,35,442.0,0.7400763789803144,-0.05238095238095242,0.9905520007372499,False
HurriedPace,Rinsole:Acc_X__total_power,54.01136724284792,25.16650246627778,57.00510506706818,25.475368065218607,24,35,441.0,0.7517582148452343,-0.050000000000000044,0.9905520007372499,False
HurriedPace,Rinsole:Gyr_Y__total_power,5.384681022274996,2.5632364066610798,5.801494951278981,2.1702367548511288,24,35,441.0,0.7517582148452343,-0.050000000000000044,0.9905520007372499,False
HurriedPace,Linsole:Acc_Mag__spectral_centroid,9.633305510701222,1.8149798226609235,9.507828619142055,1.4354747371552534,24,35,399.0,0.7517582148452343,0.050000000000000044,0.9905520007372499,False
HurriedPace,Rinsole:Acc_Mag__spectral_entropy,2.3911602870012905,0.21678406612862372,2.365275337233492,0.18582711430883517,24,35,399.0,0.7517582148452343,0.050000000000000044,0.9905520007372499,False
HurriedPace,Linsole:Acc_X__dominant_freq,2.7247048392821345,0.8795267400011502,2.794893355421295,1.1703946401981862,24,35,399.5,0.7576035694699308,0.04880952380952386,0.9943546849292842,False
HurriedPace,Rinsole:Acc_Z__dominant_freq,4.642834018989581,0.9166040005190945,5.02669716727702,1.6594075709750395,24,35,439.5,0.7693840746157645,-0.046428571428571486,1.0,False
HurriedPace,Linsole:Acc_Y__total_power,8.796476311586018,4.262169211609344,10.346685661614455,6.654588071175168,24,35,439.0,0.7752908281272006,-0.0452380952380953,1.0,False
HurriedPace,Linsole:Gyr_X__mcr,0.07297839609563334,0.010364040561765658,0.07299974977180423,0.013389853567439516,24,35,401.0,0.7752908281272006,0.04523809523809519,1.0,False
HurriedPace,Rinsole:Gyr_X__zcr,0.06572132144441113,0.009438492285558328,0.06484508349028544,0.012320125882886557,24,35,401.0,0.7752908281272006,0.04523809523809519,1.0,False
HurriedPace,Rinsole:Acc_Mag__skewness,1.8732981328058766,0.6011357024142726,1.8602298345678938,0.494608329336445,24,35,438.0,0.7871365104511168,-0.04285714285714293,1.0,False
HurriedPace,Rinsole:Gyr_Mag__kurtosis,0.29146711353602056,1.20465219911185,0.09159183905944984,0.6772395119714703,24,35,402.0,0.7871365104511168,0.042857142857142816,1.0,False
HurriedPace,Rinsole:Gyr_Z__zcr,0.0611596181106745,0.016053249291958945,0.059505073636436784,0.013421489397732973,24,35,403.0,0.799031651771397,0.04047619047619044,1.0,False
HurriedPace,Rinsole:Acc_X__dominant_freq,2.8061713968055457,0.9062161972511306,2.9457291079806565,1.1339708075786048,24,35,436.5,0.8049885707149252,-0.03928571428571437,1.0,False
HurriedPace,Rinsole:Gyr_Y__psd_harmonic,2.065245013874119,1.0605260013193665,2.10997298130079,0.9479068375158413,24,35,404.0,0.8109736149863509,0.03809523809523807,1.0,False
HurriedPace,Linsole:Acc_Mag__kurtosis,8.581732879880668,4.730875463220039,8.27879247290584,5.02210586919142,24,35,404.0,0.8109736149863509,0.03809523809523807,1.0,False
HurriedPace,Linsole:Gyr_Mag__cv,0.8833567416296718,0.12302496583392804,0.8721277931824712,0.08782500192942297,24,35,404.0,0.8109736149863509,0.03809523809523807,1.0,False
HurriedPace,Rinsole:Gyr_Mag__min,0.06283140161857138,0.023560892424177457,0.06859772541302957,0.034754544587865664,24,35,436.0,0.8109736149863509,-0.03809523809523818,1.0,False
HurriedPace,Rinsole:Gyr_Z__max,3.2126635586541243,0.8913018892704965,3.2385089950345027,1.0324876563919534,24,35,435.0,0.8229597302771556,-0.03571428571428581,1.0,False
HurriedPace,Linsole:Acc_Y__kurtosis,8.943138425649714,2.9879772487808927,9.460409326984095,4.248182099964357,24,35,434.0,0.8349872968933396,-0.03333333333333344,1.0,False
HurriedPace,Rinsole:Acc_X__max,18.435840736491237,6.778006809652456,17.872665970596568,6.124007645262235,24,35,406.0,0.8349872968933396,0.033333333333333326,1.0,False
HurriedPace,Rinsole:Acc_Z__spectral_entropy,2.665141496937377,0.224350029713275,2.663190310827361,0.18672768877733037,24,35,406.0,0.8349872968933396,0.033333333333333326,1.0,False
HurriedPace,Linsole:Acc_Y__mcr,0.13179165993963632,0.020911384455841404,0.13393521256555885,0.030545931949707707,24,35,407.0,0.8470535849743718,0.030952380952380953,1.0,False
HurriedPace,Rinsole:Acc_Z__mcr,0.11455408655754402,0.017012161401033656,0.11854527957324437,0.026072034357399465,24,35,433.0,0.8470535849743718,-0.030952380952380842,1.0,False
HurriedPace,Rinsole:Gyr_Z__spectral_entropy,1.7960132772074067,0.1729601390362189,1.7980834270844352,0.1582511796228355,24,35,407.0,0.8470535849743718,0.030952380952380953,1.0,False
HurriedPace,Linsole:Gyr_Mag__kurtosis,0.474622963329345,1.161030297398095,0.42020753737643457,1.202814133559033,24,35,407.0,0.8470535849743718,0.030952380952380953,1.0,False
HurriedPace,Linsole:Gyr_X__skewness,-0.06653484842621724,0.535477444219778,-0.04868360145023311,0.5324056037668906,24,35,432.0,0.8591558374053185,-0.02857142857142847,1.0,False
HurriedPace,Linsole:Gyr_Z__mcr,0.06312296648180947,0.00929676116671782,0.06406704757839872,0.01412975025537539,24,35,432.0,0.8591558374053185,-0.02857142857142847,1.0,False
HurriedPace,Rinsole:Acc_Mag__psd_highfreq,6.903796380318777,3.6459422308393554,7.392241358581563,3.9798250018888415,24,35,431.0,0.8712912717044657,-0.026190476190476097,1.0,False
HurriedPace,Linsole:Gyr_X__spectral_entropy,2.0095415595093638,0.1811240419645732,2.0372630161459027,0.16806499181146456,24,35,430.0,0.8834570819407574,-0.023809523809523725,1.0,False
HurriedPace,Linsole:Gyr_Y__mcr,0.04148179988978169,0.006592128701121238,0.04406726125264793,0.013867462004069183,24,35,410.0,0.8834570819407574,0.023809523809523836,1.0,False
HurriedPace,Linsole:Acc_Mag__spectral_entropy,2.388084237455517,0.2449096261091852,2.3928279335702274,0.18557259934798045,24,35,410.0,0.8834570819407574,0.023809523809523836,1.0,False
HurriedPace,Linsole:Gyr_Mag__min,0.06550950538696697,0.027828396219379613,0.07552073720527673,0.051636421723785804,24,35,430.0,0.8834570819407574,-0.023809523809523725,1.0,False
HurriedPace,Rinsole:Acc_Y__mean,1.052937640044611,0.6762978518088437,1.14233469489103,0.900821634384938,24,35,411.0,0.89565044067885,0.021428571428571463,1.0,False
HurriedPace,Rinsole:Acc_Mag__dominant_freq,3.233557783638563,0.928381769498341,3.4837543423001165,1.4179986830041789,24,35,428.5,0.9017537052589806,-0.020238095238095166,1.0,False
HurriedPace,Linsole:Acc_Z__kurtosis,11.0678936016028,5.271079326225113,10.374883536351831,4.080252090873617,24,35,412.0,0.907868500949536,0.01904761904761909,1.0,False
HurriedPace,Rinsole:Gyr_Z__spectral_centroid,4.540369689389789,0.7711464271159425,4.663315067740944,0.8728970504420701,24,35,428.0,0.907868500949536,-0.01904761904761898,1.0,False
HurriedPace,Rinsole:Gyr_Mag__cv,0.8755612877344342,0.12181525011412435,0.8650738451495822,0.0858975400580319,24,35,412.0,0.907868500949536,0.01904761904761909,1.0,False
HurriedPace,Linsole:Acc_X__mcr,0.08296674567797416,0.013578925000867801,0.08597178374991045,0.022477831481737504,24,35,427.0,0.9201072348035998,-0.016666666666666607,1.0,False
HurriedPace,Linsole:Acc_Z__spectral_entropy,2.6705879916076625,0.2222958275722983,2.679864467619431,0.18965466163887396,24,35,426.0,0.932367252524337,-0.014285714285714235,1.0,False
HurriedPace,Rinsole:Acc_X__psd_highfreq,6.396292903554834,3.42197179594645,7.106176935109217,4.631680004382841,24,35,426.0,0.932367252524337,-0.014285714285714235,1.0,False
HurriedPace,Rinsole:Acc_Y__zcr,0.08676097396540838,0.036818074731813914,0.0864782207949948,0.035740957427597815,24,35,415.0,0.9446421702637037,0.011904761904761862,1.0,False
HurriedPace,Linsole:Acc_Y__psd_harmonic,3.6852061330909778,1.9084157038199865,4.082803062636573,2.4139592076480687,24,35,424.0,0.9569302464874934,-0.00952380952380949,1.0,False
HurriedPace,Rinsole:Acc_X__range,55.11696670803764,13.7603705642527,56.42722021054498,12.024730009945483,24,35,416.0,0.9569302464874934,0.00952380952380949,1.0,False
HurriedPace,Linsole:Acc_Z__spectral_centroid,11.879796378048262,1.8398705085257487,11.87441732802157,1.726263854918225,24,35,417.0,0.9692285668393378,0.0071428571428571175,1.0,False
HurriedPace,Rinsole:Acc_Z__skewness,0.8787966484834935,0.7461651658878771,0.9799113658132995,0.552979277235139,24,35,423.0,0.9692285668393378,-0.0071428571428571175,1.0,False
HurriedPace,Linsole:Acc_Mag__perm_entropy,0.862368544736368,0.0601365435826231,0.8704204050817785,0.039901573204010256,24,35,423.0,0.9692285668393378,-0.0071428571428571175,1.0,False
HurriedPace,Rinsole:Acc_Y__kurtosis,8.236938248556084,2.671985236444757,8.800405567490639,3.9920426877887785,24,35,418.0,0.9815342096537625,0.004761904761904745,1.0,False
HurriedPace,Linsole:Acc_X__perm_entropy,0.8448644942904884,0.05906599403489003,0.8549800325507512,0.042005059301749505,24,35,421.0,0.9938442480382828,-0.0023809523809523725,1.0,False
HurriedPace,Rinsole:Gyr_Y__skewness,0.12939460622909163,0.18188066009411782,0.13256114128855695,0.21562556813594025,24,35,419.0,0.9938442480382828,0.0023809523809523725,1.0,False
HurriedPace,Linsole:Acc_X__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Acc_X__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Acc_Y__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Acc_Y__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Acc_Z__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Acc_Z__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Gyr_X__spectral_centroid,5.500812440675348,1.020457887507413,5.575339146015763,1.037522400106345,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Gyr_X__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Gyr_X__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Gyr_Y__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Gyr_Y__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Gyr_Z__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Gyr_Z__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Acc_X__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Acc_X__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Acc_Y__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Acc_Y__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Acc_Z__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Acc_Z__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Gyr_X__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Gyr_X__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Gyr_Y__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Gyr_Y__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Gyr_Z__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Gyr_Z__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Acc_Mag__zcr,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Acc_Mag__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Acc_Mag__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Gyr_Mag__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Linsole:Gyr_Mag__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Acc_Mag__zcr,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Acc_Mag__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Acc_Mag__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Gyr_Mag__zcr,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Gyr_Mag__psd_slow,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
HurriedPace,Rinsole:Gyr_Mag__psd_gait,0.0,0.0,0.0,0.0,24,35,420.0,1.0,0.0,1.0,False
Pooled,Rinsole:Gyr_X__perm_entropy,0.702715289605417,0.04101608337882693,0.7217910403027749,0.045146583484076366,136,139,12411.0,7.2321599758898066e-06,-0.3130554380025392,0.0011131806571300575,True
Pooled,Rinsole:Gyr_Z__min,-2.2360490185629676,0.8622917090154354,-2.7564024057218877,0.9463512114249174,136,139,6509.0,8.101875999072135e-06,0.31136267456622935,0.0011131806571300575,True
Pooled,Linsole:Gyr_Y__perm_entropy,0.6566380328993917,0.04144876070559101,0.6766739741879183,0.050560505509619144,136,139,12366.0,9.939113010089799e-06,-0.30829454083791785,0.0011131806571300575,True
Pooled,Rinsole:Gyr_Z__mean,0.08637787037066312,0.15844050867993698,-0.0011348320546942141,0.17846439639666398,136,139,6604.0,1.571637423950156e-05,0.3013118916631401,0.0013201754361181312,True
Pooled,Rinsole:Gyr_Z__perm_entropy,0.7159804437371083,0.04346691865144469,0.7347897039142,0.04108081545046099,136,139,12267.0,1.9692021640136603e-05,-0.2978205670757512,0.0013233038542171797,True
Pooled,Rinsole:Gyr_Y__perm_entropy,0.6492078336082331,0.04080805276377223,0.667599334133913,0.05169786270716991,136,139,12234.0,2.4614238402014413e-05,-0.29432924248836234,0.001378397350512807,True
Pooled,Linsole:Gyr_Mag__perm_entropy,0.7017549918635532,0.0392566831115784,0.7180522795288526,0.04741144923595979,136,139,12185.0,3.413046932644783e-05,-0.2891451544646635,0.001638262527669496,True
Pooled,Linsole:Acc_Y__mean,0.8584196993642307,0.5818706102983581,1.2021451093135513,0.7127144961300218,136,139,12078.0,6.841694281116675e-05,-0.27782479898434187,0.0028735115980690036,True
Pooled,Rinsole:Acc_Y__perm_entropy,0.8816932093114945,0.04370328066296717,0.8985712755334846,0.0490874184023068,136,139,12053.0,8.019689596623171e-05,-0.275179856115108,0.002994017449405984,True
Pooled,Linsole:Acc_Y__perm_entropy,0.8818334825751734,0.04387828034162565,0.8979590549236744,0.049677018836163406,136,139,12010.0,0.00010505981342626848,-0.27063055438002537,0.003530009731122621,True
Pooled,Linsole:Acc_Y__cv,17.263497860519966,67.42875823687233,7.187542079456494,12.072315179656158,136,139,6956.0,0.00015397316658932058,0.264071096064325,0.0047031803612737925,True
Pooled,Linsole:Gyr_Z__perm_entropy,0.7175438202865717,0.04283169079718477,0.7346577617994628,0.0422531903184296,136,139,11876.0,0.00023749562112953268,-0.2564536606009311,0.006211686812716482,True
Pooled,Linsole:Gyr_X__perm_entropy,0.7096076841622102,0.042287600893116124,0.7259672155892776,0.04680580715764121,136,139,11874.0,0.00024033312073010199,-0.25624206517139236,0.006211686812716482,True
Pooled,Rinsole:Gyr_Mag__perm_entropy,0.7071528002591121,0.04185459518556819,0.7220360232910207,0.04815053504124782,136,139,11846.0,0.00028354941668316927,-0.25327972915785013,0.006805186000396063,True
Pooled,Linsole:Gyr_Y__mean,0.03836951344525672,0.029734917799224943,0.02405991465166095,0.03858969017190835,136,139,7076.0,0.0003150680635994202,0.25137537029200174,0.007057524624627012,True
Pooled,Rinsole:Gyr_X__skewness,-0.3858759248926377,0.4588369565766192,-0.1731291060531873,0.446528275344811,136,139,11781.0,0.00041351157457818633,-0.24640287769784175,0.008683743066141914,True
Pooled,Rinsole:Gyr_Z__skewness,0.13049337686134352,0.6697216514394483,-0.1633936200687401,0.6986681145177734,136,139,7194.0,0.0006179039623646985,0.23889123994921713,0.012212690079678746,True
Pooled,Linsole:Acc_Z__perm_entropy,0.8815680282090287,0.04556733129565525,0.8959710415702595,0.05056685598840337,136,139,11663.0,0.000801277725144118,-0.23391874735505702,0.014957184202690203,True
Pooled,Rinsole:Acc_Z__perm_entropy,0.8819093453300365,0.04618834607059907,0.8967889330972317,0.051048146238331774,136,139,11616.0,0.0010341232672231482,-0.22894625476089714,0.01737327088934889,True
Pooled,Rinsole:Acc_Mag__min,7.260332625182478,0.7849687733723522,6.922774630831739,0.8453428709522938,136,139,7288.0,0.0010341232672231482,0.22894625476089714,0.01737327088934889,True
Pooled,Linsole:Acc_Y__dominant_freq,4.478825476369687,1.5796062232592716,3.913646564330997,1.3836357030746844,136,139,7345.0,0.0014000439979120205,0.22291578501904363,0.022400703966592328,True
Pooled,Rinsole:Acc_Mag__perm_entropy,0.8757271051596307,0.046559848797363364,0.8895799888174339,0.053162381361547044,136,139,11444.0,0.0025258557406781226,-0.21074904782056714,0.038576705857629505,True
Pooled,Linsole:Gyr_Z__mean,-0.08218312312382074,0.15306974956586092,-0.02213813815260314,0.1777948646973219,136,139,11315.0,0.004734106251372795,-0.19710114261531952,0.06659139703487074,False
Pooled,Linsole:Gyr_Z__zcr,0.0640161676910062,0.018273238146557673,0.07175436547761616,0.023989107123420898,136,139,11314.0,0.004756528359633624,-0.19699534490055015,0.06659139703487074,False
Pooled,Rinsole:Acc_X__perm_entropy,0.859496166221347,0.04856094000471422,0.8747345346934577,0.05330229388905231,136,139,11302.0,0.0050336044259846335,-0.1957257723233179,0.06765164348523348,False
Pooled,Rinsole:Gyr_X__kurtosis,4.578885416116273,1.8933981966062554,4.014586876385226,1.7214712940902392,136,139,7661.0,0.00661960901401093,0.18948370715192553,0.08554571648875663,False
Pooled,Linsole:Acc_Mag__perm_entropy,0.8767335935020012,0.046797675012572613,0.8888096724545531,0.0524986836599982,136,139,11190.0,0.008413213766124585,-0.1838764282691494,0.1046977713117726,False
Pooled,Linsole:Gyr_Y__skewness,0.07327414115702038,0.25055744017339276,0.14402132355217107,0.24005131296276688,136,139,11166.0,0.009359841042125496,-0.18133728311468467,0.11231809250550596,False
Pooled,Rinsole:Gyr_Y__spectral_entropy,1.4037525606780599,0.13263768053914513,1.440441114745092,0.14734450484355427,136,139,11144.0,0.010309879763569427,-0.17900973338975867,0.11945240001928716,False
Pooled,Rinsole:Acc_Y__cv,8.94709057948217,24.324153823586926,14.50712408044732,25.81844964387518,136,139,11085.0,0.013294469081768245,-0.17276766821836653,0.14889805371580433,False
Pooled,Linsole:Acc_X__perm_entropy,0.860345127339869,0.04889689036793466,0.873519887052841,0.052706796720082154,136,139,11069.0,0.014225540548415884,-0.17107490478205678,0.15418650400863668,False
Pooled,Rinsole:Gyr_X__mean,-0.030203677979992447,0.0757846166221597,-0.010522224740528954,0.09212375962866083,136,139,10985.0,0.02011872996580543,-0.1621878967414303,0.21124666464095704,False
Pooled,Rinsole:Gyr_Z__std,0.8745162521328491,0.23166606286331196,0.9554405502438589,0.2533431127387136,136,139,10972.0,0.02119958535195216,-0.16081252644942867,0.2158503235835129,False
Pooled,Linsole:Acc_Mag__min,7.21528798067966,0.8158584390750309,6.975234427788808,0.837372729803279,136,139,7940.0,0.02188957821649239,0.1599661447312738,0.21608898222151424,False
Pooled,Linsole:Gyr_Z__max,2.157404649716298,0.7405039741016806,2.4013984039248677,0.8490308367556121,136,139,10957.0,0.022509268981407735,-0.1592255607278883,0.21608898222151424,False
Pooled,Rinsole:Gyr_X__max,1.9074308823054145,0.6037050173813681,2.1547149867211157,0.8180215275329809,136,139,10919.0,0.026146200623574485,-0.15520524756665255,0.24022943714682232,False
Pooled,Rinsole:Gyr_Z__rms,0.9347573447314543,0.24551862502449448,1.016223698290324,0.26560659975692513,136,139,10916.0,0.026453836828667934,-0.15488785442234443,0.24022943714682232,False
Pooled,Linsole:Gyr_X__kurtosis,4.705259260788608,2.0858730035191777,4.097440407055769,1.7306431104763087,136,139,8007.0,0.028475749864151693,0.15287769784172667,0.2517855777461834,False
Pooled,Linsole:Gyr_X__mean,0.025292474772981886,0.07751781734069385,0.005537613003926875,0.10223684015787751,136,139,8040.0,0.03230448321169639,0.14938637325433768,0.27831554766999966,False
Pooled,Linsole:Gyr_Z__mcr,0.06250473843183195,0.013846887824173065,0.059322155724381244,0.014982175988030868,136,139,8048.0,0.03329636408331755,0.1485399915361828,0.2796894582998674,False
Pooled,Linsole:Acc_Y__mcr,0.1304352223792653,0.02889666334549916,0.12304753470982387,0.02861157286640123,136,139,8073.0,0.036565964476065284,0.1458950486669488,0.2947125801444861,False
Pooled,Linsole:Gyr_X__rms,0.6954584331701824,0.19258923055225535,0.7629487402460358,0.24573026769690542,136,139,10829.0,0.03683907251806076,-0.14568345323741005,0.2947125801444861,False
Pooled,Rinsole:Gyr_Y__cv,63.60639047236456,131.5059908255903,45.50163376338617,66.74164534209945,136,139,8093.0,0.039375124208417954,0.14377909437156156,0.30767538916345194,False
Pooled,Linsole:Gyr_X__std,0.6729931766908734,0.18910355994148986,0.7375645082880832,0.23922177627115726,136,139,10803.0,0.040548973664845056,-0.1429327126534068,0.3096467079860895,False
Pooled,Linsole:Acc_X__skewness,-0.7460140282923411,0.7886116510674694,-0.9559999325362959,0.7359884438033117,136,139,8113.0,0.04236529869478828,0.1416631400761743,0.3163275635877525,False
Pooled,Rinsole:Gyr_Y__dominant_freq,1.7464469607559014,0.31416507502533736,1.7897165690251458,0.3086058013418335,136,139,10733.5,0.051925266662895805,-0.135579771476936,0.37928020866810847,False
Pooled,Linsole:Acc_X__zcr,0.023897720790999742,0.006512715926539731,0.02573472045427176,0.0073806367047772,136,139,10724.0,0.05381696366392653,-0.13457469318662718,0.3847340381080705,False
Pooled,Rinsole:Gyr_Z__mcr,0.06010325095161003,0.015638698136150143,0.056892310459766685,0.01481854236721461,136,139,8209.0,0.05952076885765934,0.13150655945831569,0.4166453820036154,False
Pooled,Rinsole:Gyr_Z__kurtosis,4.854380972721896,2.1876047201463935,4.443732852519961,2.148981455119527,136,139,8225.0,0.06287714257000446,0.12981379602200593,0.4232547405768637,False
Pooled,Linsole:Acc_X__mcr,0.09253598009747309,0.02686233870213378,0.08655964106618846,0.022532797720956118,136,139,8225.5,0.06298433639536662,0.12976089716462125,0.4232547405768637,False
Pooled,Rinsole:Gyr_Z__max,2.649627825085748,0.928475725249212,2.4986257508705596,1.0658225901294631,136,139,8257.0,0.0700589455472479,0.12642826914938632,0.43848639347665963,False
Pooled,Linsole:Gyr_Mag__range,5.523964880419473,1.4171144772773143,5.914891165119886,1.6455179484726146,136,139,10645.0,0.07052929810475862,-0.12621667371984757,0.43848639347665963,False
Pooled,Linsole:Gyr_X__mcr,0.06953467890236602,0.012375767400592888,0.06722755812781134,0.013323128232658786,136,139,8267.0,0.07243634894185617,0.1253702920016928,0.43848639347665963,False
Pooled,Linsole:Gyr_Mag__max,5.576417175242794,1.4298752061933382,5.969742971328065,1.6705313726298332,136,139,10633.0,0.0734060887696963,-0.12494710114261531,0.43848639347665963,False
Pooled,Rinsole:Acc_X__mean,-3.3066822796197637,0.9040043081925444,-3.5071851996617847,0.9806032744821983,136,139,8272.0,0.07365009224920034,0.12484130342784594,0.43848639347665963,False
Pooled,Rinsole:Gyr_Mag__min,0.06165825586462631,0.031040704378144036,0.057337034105059595,0.026488104358578273,136,139,8275.0,0.07438608460764762,0.12452391028353793,0.43848639347665963,False
Pooled,Rinsole:Gyr_Mag__range,5.467993141058325,1.480852097750058,5.864106357288744,1.617523480282741,136,139,10629.0,0.07438608460764762,-0.12452391028353782,0.43848639347665963,False
Pooled,Linsole:Gyr_Y__spectral_entropy,1.431510920757255,0.13446609171740698,1.4524035536944728,0.15371585124142367,136,139,10622.0,0.07612678672833996,-0.12378332628015243,0.44101035070210737,False
Pooled,Rinsole:Gyr_Mag__max,5.529651396922951,1.4842445314343555,5.9214433913938045,1.6307202363830935,136,139,10610.0,0.07918805642161499,-0.12251375370291995,0.45096927046885826,False
Pooled,Linsole:Acc_X__mean,-3.4751392330323507,0.9215655432168708,-3.637547327343171,0.9287025991339292,136,139,8314.0,0.0845120593647289,0.12039779940753281,0.4732675324424818,False
Pooled,Linsole:Gyr_Mag__spectral_entropy,1.6153677620155642,0.10039268631434031,1.6374352222729505,0.140258412472894,136,139,10569.0,0.09041021226331698,-0.1181760473973763,0.49639032425200463,False
