feature,importance,feat_type
Rinsole:Acc_Z__psd_harmonic__trial_std,0.00019858717978324305,frequency
Linsole:Gyr_Mag__perm_entropy__trial_std,0.00019855451222926642,entropy
Linsole:Gyr_Z__total_power__trial_min,0.00019694209746014805,frequency
Rinsole:Acc_Mag__spectral_entropy__trial_mean,0.00019550139703597175,frequency
Rinsole:Acc_Z__energy__trial_max,0.0001950442096427517,spatiotemporal
Linsole:Gyr_Y__min__trial_median,0.00019311543236204493,spatiotemporal
Linsole:Acc_Z__cv__trial_median,0.00019283627851949511,spatiotemporal
Linsole:Gyr_Mag__rms__trial_max,0.00019273534552018948,spatiotemporal
Linsole:Gyr_Mag__spectral_entropy__trial_max,0.00019182122521199844,frequency
Rinsole:Acc_Mag__dominant_freq__trial_std,0.00019141893046782123,frequency
Rinsole:Gyr_Y__psd_harmonic__trial_max,0.00019124408404766187,frequency
Rinsole:Gyr_Y__kurtosis__trial_mean,0.00019095330949563092,spatiotemporal
Linsole:Acc_Z__energy__trial_std,0.0001905639115090736,spatiotemporal
Rinsole:Acc_Mag__mcr__trial_std,0.00018938812326726252,spatiotemporal
Rinsole:Gyr_Mag__rms__trial_max,0.00018494314442512723,spatiotemporal
Rinsole:Acc_Y__range__trial_std,0.00018472660254963098,spatiotemporal
Linsole:Acc_Mag__mean__trial_max,0.00018465383395209532,spatiotemporal
Rinsole:Acc_Mag__std__trial_min,0.00018453389764266304,spatiotemporal
Linsole:Acc_Mag__spectral_centroid__trial_std,0.00018426922712496644,frequency
Rinsole:Gyr_Y__mean__trial_max,0.00018394388555469546,spatiotemporal
Rinsole:Gyr_Y__spectral_entropy__trial_mean,0.00018325648284952205,frequency
Rinsole:Acc_Mag__rms__trial_median,0.00018296947902838893,spatiotemporal
Linsole:Acc_Mag__kurtosis__trial_mean,0.00018273898323762207,spatiotemporal
Linsole:Acc_Mag__psd_highfreq__trial_median,0.00018262376123020986,frequency
Linsole:Acc_Y__range__trial_std,0.00018176520364326893,spatiotemporal
Linsole:Gyr_X__std__trial_min,0.00018122282956918045,spatiotemporal
Linsole:Acc_X__psd_harmonic__trial_mean,0.0001811571433708836,frequency
Linsole:Acc_X__spectral_entropy__trial_min,0.0001800337531610529,frequency
Rinsole:Gyr_Z__spectral_entropy__trial_min,0.00018003354046971032,frequency
Linsole:Gyr_Z__psd_highfreq__trial_min,0.00017985248187978834,frequency
Linsole:Acc_Mag__skewness__trial_min,0.00017962459049033295,spatiotemporal
Linsole:Acc_Y__std__trial_max,0.0001788424588942296,spatiotemporal
Rinsole:Gyr_Mag__psd_harmonic__trial_median,0.0001781964648419699,frequency
Rinsole:Acc_Mag__psd_highfreq__trial_median,0.00017788212489146276,frequency
Linsole:Gyr_X__min__trial_mean,0.0001774672314061427,spatiotemporal
Rinsole:Acc_Y__zcr__trial_mean,0.00017741759176684757,spatiotemporal
Rinsole:Acc_X__psd_highfreq__trial_mean,0.00017693344810689393,frequency
Linsole:Gyr_Z__range__trial_max,0.00017672789270954456,spatiotemporal
Rinsole:Acc_Mag__dominant_freq__trial_mean,0.00017652931190507558,frequency
Linsole:Acc_Mag__cv__trial_median,0.00017607157916572685,spatiotemporal
Linsole:Acc_Z__psd_harmonic__trial_max,0.00017557638068678078,frequency
Rinsole:Acc_Y__cv__trial_std,0.00017551566503976794,spatiotemporal
Rinsole:Acc_Z__kurtosis__trial_mean,0.0001754659388759249,spatiotemporal
Linsole:Acc_Y__zcr__trial_median,0.00017539488186582062,spatiotemporal
Linsole:Acc_Mag__energy__trial_median,0.0001749711411449123,spatiotemporal
Linsole:Acc_Mag__max__trial_min,0.00017442634588209164,spatiotemporal
Rinsole:Gyr_X__min__trial_std,0.00017372971052386006,spatiotemporal
Linsole:Acc_Mag__mean__trial_median,0.00017253213960069868,spatiotemporal
Rinsole:Gyr_Mag__perm_entropy__trial_median,0.0001724617686847469,entropy
Linsole:Gyr_Z__dominant_freq__trial_std,0.00017212390216989106,frequency
Linsole:Gyr_Y__mcr__trial_max,0.00017118930005822832,spatiotemporal
Rinsole:Acc_Mag__psd_highfreq__trial_mean,0.00017101009893360505,frequency
Rinsole:Acc_Y__max__trial_max,0.00017073075127675558,spatiotemporal
Linsole:Acc_Mag__total_power__trial_min,0.00017055153124341554,frequency
Rinsole:Gyr_Y__dominant_freq__trial_max,0.00016988114007269084,frequency
Linsole:Acc_Z__zcr__trial_std,0.00016872808055183483,spatiotemporal
Linsole:Acc_Y__spectral_entropy__trial_median,0.00016540715633225675,frequency
Linsole:Gyr_Y__total_power__trial_max,0.00016483563841748785,frequency
Rinsole:Gyr_Y__total_power__trial_std,0.00016406803476647997,frequency
Linsole:Acc_Y__psd_harmonic__trial_std,0.00016317352569868547,frequency
Rinsole:Acc_Mag__range__trial_median,0.00016299892125134943,spatiotemporal
Rinsole:Acc_X__psd_highfreq__trial_max,0.0001628034777836053,frequency
Linsole:Gyr_Y__dominant_freq__trial_min,0.00016137256660885785,frequency
Rinsole:Gyr_Z__range__trial_median,0.00016074914190731412,spatiotemporal
Rinsole:Acc_Y__std__trial_median,0.00016053992541739724,spatiotemporal
Linsole:Acc_X__psd_harmonic__trial_max,0.00015975940585637006,frequency
Linsole:Acc_X__rms__trial_mean,0.00015958091459056774,spatiotemporal
Linsole:Gyr_Y__spectral_centroid__trial_max,0.0001592032847599797,frequency
Rinsole:Acc_X__skewness__trial_std,0.00015915456573666387,spatiotemporal
Rinsole:Gyr_Mag__max__trial_std,0.00015865483980810936,spatiotemporal
Linsole:Gyr_Mag__min__trial_mean,0.0001580744333317662,spatiotemporal
Linsole:Gyr_X__zcr__trial_median,0.00015729883217090429,spatiotemporal
Linsole:Gyr_Y__mcr__trial_median,0.00015516594204374018,spatiotemporal
Rinsole:Gyr_Y__mcr__trial_max,0.00015482497905606993,spatiotemporal
Linsole:Acc_X__energy__trial_mean,0.00015357717934761484,spatiotemporal
Rinsole:Gyr_Y__psd_highfreq__trial_median,0.00015302580542001038,frequency
Linsole:Acc_Z__cv__trial_mean,0.00015255922317372999,spatiotemporal
Linsole:Gyr_Mag__mcr__trial_min,0.0001524828967466525,spatiotemporal
Linsole:Acc_Z__kurtosis__trial_median,0.00015244832557757379,spatiotemporal
Rinsole:Acc_Z__rms__trial_median,0.0001510442633612535,spatiotemporal
Linsole:Acc_Z__total_power__trial_mean,0.0001506808407435104,frequency
Linsole:Acc_Mag__mean__trial_mean,0.00014906395840209288,spatiotemporal
Linsole:Gyr_Mag__mean__trial_std,0.00014776334419251428,spatiotemporal
Linsole:Acc_X__total_power__trial_max,0.00014664425030365343,frequency
Linsole:Acc_X__total_power__trial_std,0.00014628315723206372,frequency
Rinsole:Acc_Mag__skewness__trial_max,0.0001456965703164564,spatiotemporal
Linsole:Gyr_Mag__min__trial_median,0.00014485476636556962,spatiotemporal
Rinsole:Acc_Z__spectral_centroid__trial_mean,0.00014397055306218453,frequency
Linsole:Acc_Z__mean__trial_max,0.000142909657369822,spatiotemporal
Rinsole:Acc_Mag__psd_harmonic__trial_min,0.00014132438069703175,frequency
Linsole:Gyr_Mag__zcr__trial_std,0.0001406688041454219,spatiotemporal
Rinsole:Gyr_X__min__trial_min,0.00014030784584977252,spatiotemporal
Linsole:Acc_X__skewness__trial_min,0.00013997352055434363,spatiotemporal
Rinsole:Acc_X__dominant_freq__trial_min,0.00013993767858205694,frequency
Linsole:Gyr_Mag__kurtosis__trial_std,0.00013988149373254645,spatiotemporal
Linsole:Acc_X__perm_entropy__trial_median,0.00013718566649734192,entropy
Rinsole:Acc_Y__max__trial_mean,0.00013633413050814685,spatiotemporal
Linsole:Acc_Y__min__trial_mean,0.00013631545477500316,spatiotemporal
Linsole:Acc_Mag__max__trial_mean,0.00013573963190747454,spatiotemporal
Linsole:Gyr_Mag__range__trial_std,0.00013486356575424983,spatiotemporal
Rinsole:Acc_Z__rms__trial_max,0.00013384607203562043,spatiotemporal
Linsole:Acc_Z__psd_harmonic__trial_mean,0.0001338101085229969,frequency
Linsole:Acc_Mag__std__trial_median,0.00013335857132899524,spatiotemporal
Rinsole:Acc_X__psd_highfreq__trial_min,0.00013296954650299293,frequency
Rinsole:Acc_X__total_power__trial_min,0.00013239311756301818,frequency
Linsole:Acc_Mag__range__trial_mean,0.0001317735852364508,spatiotemporal
Linsole:Gyr_Y__psd_harmonic__trial_median,0.0001316630301446351,frequency
Linsole:Gyr_Mag__psd_highfreq__trial_mean,0.00013149617180109024,frequency
Linsole:Gyr_Mag__kurtosis__trial_median,0.00013081812257277747,spatiotemporal
Linsole:Gyr_X__total_power__trial_median,0.0001307048658339941,frequency
Rinsole:Acc_Y__psd_highfreq__trial_std,0.00013046696345700906,frequency
Rinsole:Acc_Mag__kurtosis__trial_max,0.00012945906514245643,spatiotemporal
Rinsole:Gyr_Y__rms__trial_median,0.0001293622157537785,spatiotemporal
Rinsole:Gyr_Mag__kurtosis__trial_mean,0.00012907708286668336,spatiotemporal
Rinsole:Acc_X__psd_harmonic__trial_max,0.00012884812263553311,frequency
Rinsole:Acc_Mag__mean__trial_median,0.00012823903607117842,spatiotemporal
Rinsole:Acc_Z__zcr__trial_max,0.00012763612055351328,spatiotemporal
Rinsole:Acc_Z__rms__trial_mean,0.00012744714279631567,spatiotemporal
Rinsole:Acc_Z__psd_highfreq__trial_median,0.00012737375585688879,frequency
Linsole:Gyr_Mag__kurtosis__trial_mean,0.00012734840259927364,spatiotemporal
Linsole:Acc_X__mcr__trial_median,0.00012603845823985793,spatiotemporal
Rinsole:Acc_Mag__max__trial_max,0.00012597387958623223,spatiotemporal
Rinsole:Acc_Z__range__trial_median,0.00012555740398063013,spatiotemporal
Linsole:Gyr_X__spectral_entropy__trial_mean,0.00012538827183941603,frequency
Rinsole:Acc_X__range__trial_mean,0.0001252638790999567,spatiotemporal
Linsole:Gyr_Y__kurtosis__trial_mean,0.00012513363835006908,spatiotemporal
Linsole:Gyr_Y__cv__trial_median,0.00012506673989801123,spatiotemporal
Rinsole:Acc_Z__std__trial_std,0.0001247191159561656,spatiotemporal
Linsole:Acc_Z__rms__trial_std,0.0001244780356891252,spatiotemporal
Rinsole:Gyr_Y__energy__trial_std,0.00012332055445752254,spatiotemporal
Rinsole:Gyr_X__zcr__trial_min,0.0001231875540149777,spatiotemporal
Rinsole:Gyr_Y__spectral_entropy__trial_median,0.00012309967281600896,frequency
Linsole:Gyr_Z__energy__trial_mean,0.00012288087416020545,spatiotemporal
Linsole:Gyr_Mag__min__trial_max,0.00012281281192011103,spatiotemporal
Linsole:Acc_Y__rms__trial_mean,0.00012271550980418448,spatiotemporal
Rinsole:Gyr_Y__max__trial_std,0.00012219961541190088,spatiotemporal
Rinsole:Gyr_Y__rms__trial_std,0.00012160193350477362,spatiotemporal
Linsole:Gyr_Y__total_power__trial_std,0.00012084767912470179,frequency
Linsole:Gyr_Y__dominant_freq__trial_std,0.00012047745361934266,frequency
Linsole:Gyr_Y__psd_harmonic__trial_std,0.00012044272954922353,frequency
Linsole:Acc_Z__spectral_centroid__trial_max,0.00012033694344163739,frequency
Rinsole:Gyr_Y__min__trial_median,0.00011950799577628239,spatiotemporal
Rinsole:Acc_X__rms__trial_median,0.00011865021626045365,spatiotemporal
Linsole:Acc_Y__max__trial_max,0.00011842302250323068,spatiotemporal
Linsole:Gyr_Z__spectral_entropy__trial_mean,0.00011774328118834675,frequency
Linsole:Gyr_X__psd_highfreq__trial_median,0.00011747506567316947,frequency
Linsole:Gyr_Mag__std__trial_median,0.00011740387352412639,spatiotemporal
Linsole:Acc_Z__energy__trial_mean,0.0001173227334639167,spatiotemporal
Linsole:Gyr_X__psd_highfreq__trial_mean,0.00011713650287102893,frequency
Linsole:Acc_Y__spectral_entropy__trial_mean,0.00011592561541818101,frequency
Rinsole:Gyr_Mag__mean__trial_std,0.00011578918095307731,spatiotemporal
Linsole:Gyr_Y__energy__trial_std,0.00011309573386292888,spatiotemporal
Rinsole:Gyr_Y__skewness__trial_min,0.00011287542060988491,spatiotemporal
Rinsole:Acc_Mag__cv__trial_max,0.00011093633422388485,spatiotemporal
Linsole:Acc_Mag__max__trial_median,0.00011075361965680653,spatiotemporal
Linsole:Acc_Y__max__trial_mean,0.000110383644630691,spatiotemporal
Linsole:Acc_Mag__energy__trial_std,0.00010898274738181261,spatiotemporal
Rinsole:Gyr_Y__dominant_freq__trial_mean,0.00010865420944818146,frequency
Rinsole:Gyr_X__range__trial_median,0.00010813937429455526,spatiotemporal
Rinsole:Acc_X__zcr__trial_mean,0.0001070536544747511,spatiotemporal
Linsole:Gyr_X__spectral_entropy__trial_min,9.774158600902479e-05,frequency
Rinsole:Acc_X__std__trial_median,9.754193031383619e-05,spatiotemporal
Rinsole:Acc_Z__psd_highfreq__trial_max,9.742795355820489e-05,frequency
Linsole:Gyr_Y__range__trial_max,9.696433834364923e-05,spatiotemporal
Linsole:Acc_X__max__trial_median,9.692359229043631e-05,spatiotemporal
Linsole:Acc_Y__dominant_freq__trial_median,9.668461439331328e-05,frequency
Rinsole:Gyr_Y__zcr__trial_mean,9.594872737196355e-05,spatiotemporal
Linsole:Acc_Mag__rms__trial_max,8.72603448800842e-05,spatiotemporal
Rinsole:Gyr_Y__perm_entropy__trial_median,8.516723515462756e-05,entropy
Linsole:Gyr_Y__range__trial_std,8.500793868543115e-05,spatiotemporal
Linsole:Acc_Z__psd_harmonic__trial_min,8.412221708314227e-05,frequency
Rinsole:Gyr_Mag__mean__trial_max,8.33209761310579e-05,spatiotemporal
Linsole:Acc_Z__dominant_freq__trial_median,8.151968396906584e-05,frequency
Rinsole:Gyr_X__total_power__trial_mean,7.53204318020346e-05,frequency
Linsole:Gyr_Mag__total_power__trial_max,7.486301701152808e-05,frequency
Linsole:Acc_X__min__trial_median,7.263046314075875e-05,spatiotemporal
Rinsole:Acc_X__kurtosis__trial_mean,7.248404521615242e-05,spatiotemporal
Rinsole:Acc_Z__std__trial_min,7.239660786499136e-05,spatiotemporal
Rinsole:Acc_X__energy__trial_std,7.21511392905658e-05,spatiotemporal
Linsole:Gyr_Mag__total_power__trial_min,7.210799936641005e-05,frequency
Rinsole:Gyr_Mag__psd_highfreq__trial_mean,7.169554066100017e-05,frequency
Rinsole:Gyr_Y__std__trial_max,7.151827575638308e-05,spatiotemporal
Rinsole:Acc_Y__psd_highfreq__trial_min,7.142247202002201e-05,frequency
Linsole:Acc_Z__kurtosis__trial_mean,7.131308928175735e-05,spatiotemporal
Rinsole:Gyr_Mag__std__trial_std,7.125261355160027e-05,spatiotemporal
Linsole:Acc_X__psd_highfreq__trial_mean,7.089257115155282e-05,frequency
Rinsole:Gyr_Y__spectral_centroid__trial_min,7.078947988038908e-05,frequency
Rinsole:Gyr_Z__skewness__trial_max,7.054259228172349e-05,spatiotemporal
Linsole:Acc_Z__mean__trial_median,7.047948968288852e-05,spatiotemporal
Rinsole:Acc_Y__kurtosis__trial_mean,7.044877096512264e-05,spatiotemporal
Linsole:Acc_Z__energy__trial_max,7.044224112555599e-05,spatiotemporal
Rinsole:Acc_Y__std__trial_std,7.019397944079192e-05,spatiotemporal
Linsole:Gyr_Y__spectral_entropy__trial_min,6.991810513856927e-05,frequency
Linsole:Acc_X__kurtosis__trial_mean,6.970265383406197e-05,spatiotemporal
Rinsole:Acc_Z__range__trial_max,6.962839842955837e-05,spatiotemporal
Rinsole:Acc_Z__zcr__trial_mean,6.959244765931288e-05,spatiotemporal
Rinsole:Gyr_Z__total_power__trial_min,6.957902984896489e-05,frequency
Linsole:Gyr_Mag__psd_highfreq__trial_median,6.956580484511333e-05,frequency
Linsole:Gyr_Mag__psd_harmonic__trial_min,6.94341447360674e-05,frequency
Rinsole:Acc_Z__max__trial_mean,6.763369858717297e-05,spatiotemporal
Linsole:Acc_X__psd_highfreq__trial_min,6.758139831310493e-05,frequency
Rinsole:Gyr_X__dominant_freq__trial_median,6.746349893482781e-05,frequency
Linsole:Acc_Z__rms__trial_median,6.727650817775153e-05,spatiotemporal
Linsole:Acc_Y__min__trial_std,6.657045535127597e-05,spatiotemporal
Linsole:Gyr_Z__psd_harmonic__trial_min,6.644391805873246e-05,frequency
Rinsole:Gyr_Z__psd_harmonic__trial_min,6.642634839026992e-05,frequency
Linsole:Gyr_Mag__psd_harmonic__trial_mean,6.627478067427183e-05,frequency
Rinsole:Acc_Mag__mcr__trial_min,6.60757839039722e-05,spatiotemporal
Linsole:Acc_Mag__rms__trial_mean,6.561596195078686e-05,spatiotemporal
Linsole:Acc_Mag__psd_harmonic__trial_median,6.554639874562518e-05,frequency
Rinsole:Acc_X__total_power__trial_max,6.530202339471942e-05,frequency
Linsole:Acc_Mag__total_power__trial_mean,6.521519444878503e-05,frequency
Rinsole:Gyr_Mag__range__trial_median,6.474886990772844e-05,spatiotemporal
Rinsole:Gyr_X__std__trial_std,6.427192177554613e-05,spatiotemporal
Rinsole:Gyr_Z__psd_highfreq__trial_std,6.419526767831116e-05,frequency
Rinsole:Gyr_Y__rms__trial_max,6.411782338834885e-05,spatiotemporal
Linsole:Acc_Mag__cv__trial_mean,6.395895622753268e-05,spatiotemporal
Linsole:Acc_Mag__total_power__trial_std,6.366604131699893e-05,frequency
Linsole:Gyr_Y__zcr__trial_median,6.317615396944157e-05,spatiotemporal
Rinsole:Gyr_Z__dominant_freq__trial_max,6.29772105489751e-05,frequency
Rinsole:Acc_X__zcr__trial_median,6.290045033500587e-05,spatiotemporal
Linsole:Acc_Z__dominant_freq__trial_min,6.251343602561267e-05,frequency
Rinsole:Gyr_Mag__spectral_centroid__trial_std,6.216665971922143e-05,frequency
Rinsole:Acc_Z__dominant_freq__trial_max,6.186385207003805e-05,frequency
Linsole:Gyr_Y__psd_harmonic__trial_mean,6.185403422902944e-05,frequency
Linsole:Gyr_Mag__mean__trial_median,6.172624620162128e-05,spatiotemporal
Linsole:Gyr_Mag__spectral_centroid__trial_min,6.043978748194612e-05,frequency
Rinsole:Gyr_X__psd_harmonic__trial_std,6.0211481059388616e-05,frequency
Linsole:Acc_Z__std__trial_mean,6.016688046746759e-05,spatiotemporal
Rinsole:Acc_X__energy__trial_mean,5.981487480967474e-05,spatiotemporal
Linsole:Acc_X__min__trial_std,5.870496444535981e-05,spatiotemporal
Linsole:Gyr_Mag__range__trial_median,5.8607016996020114e-05,spatiotemporal
Linsole:Gyr_Z__kurtosis__trial_median,5.8607016996020005e-05,spatiotemporal
Linsole:Gyr_Y__psd_harmonic__trial_min,5.857122383659491e-05,frequency
Rinsole:Acc_Mag__total_power__trial_std,5.782488369859016e-05,frequency
Rinsole:Gyr_Mag__max__trial_mean,5.4857662423669296e-05,spatiotemporal
Linsole:Acc_Y__psd_highfreq__trial_median,5.468154469331751e-05,frequency
Linsole:Gyr_Mag__energy__trial_median,5.436019676526066e-05,spatiotemporal
Linsole:Gyr_Y__psd_highfreq__trial_std,5.434301220729888e-05,frequency
Linsole:Acc_Mag__perm_entropy__trial_median,5.428832632226264e-05,entropy
Rinsole:Gyr_X__mcr__trial_min,5.425672378656143e-05,spatiotemporal
Rinsole:Acc_Mag__cv__trial_std,5.4249547920434476e-05,spatiotemporal
Rinsole:Gyr_Y__kurtosis__trial_std,4.985552518136377e-05,spatiotemporal
Linsole:Acc_Z__zcr__trial_median,4.9018653690186925e-05,spatiotemporal
Linsole:Gyr_X__energy__trial_std,4.881553188350435e-05,spatiotemporal
Linsole:Gyr_Y__energy__trial_median,4.866823723271451e-05,spatiotemporal
Rinsole:Gyr_Y__total_power__trial_median,4.86618004866183e-05,frequency
Rinsole:Gyr_Mag__range__trial_std,4.840771145119012e-05,spatiotemporal
Rinsole:Gyr_Y__min__trial_std,4.832067849556709e-05,spatiotemporal
Rinsole:Acc_X__spectral_centroid__trial_min,4.8315568846970254e-05,frequency
Rinsole:Gyr_Mag__psd_highfreq__trial_median,4.8315568846970214e-05,frequency
Rinsole:Acc_Mag__dominant_freq__trial_min,4.830917874396163e-05,frequency
Linsole:Acc_X__range__trial_std,4.830790112895209e-05,spatiotemporal
Linsole:Acc_Mag__kurtosis__trial_min,4.422153660349417e-05,spatiotemporal
Linsole:Gyr_Mag__total_power__trial_median,3.67863787343057e-05,frequency
Rinsole:Gyr_Y__range__trial_max,3.6437804619623184e-05,spatiotemporal
Rinsole:Gyr_Z__psd_highfreq__trial_median,3.638962964389256e-05,frequency
Rinsole:Gyr_Mag__mcr__trial_median,3.6382876382876607e-05,spatiotemporal
Rinsole:Gyr_Mag__energy__trial_mean,3.636844636844668e-05,spatiotemporal
Linsole:Acc_Z__mean__trial_std,3.6365559754960416e-05,spatiotemporal
Rinsole:Acc_Z__energy__trial_mean,3.636267466797497e-05,spatiotemporal
Linsole:Acc_Mag__psd_harmonic__trial_max,3.46020635820046e-05,frequency
Rinsole:Acc_Z__skewness__trial_max,3.4041845422317434e-05,spatiotemporal
Linsole:Gyr_Y__psd_harmonic__trial_max,3.381990513112018e-05,frequency
Linsole:Acc_X__range__trial_mean,3.199002155167147e-05,spatiotemporal
Linsole:Gyr_Mag__spectral_centroid__trial_median,2.8926849407593236e-05,frequency
Linsole:Acc_Mag__rms__trial_std,2.2912292822101883e-05,spatiotemporal
Rinsole:Acc_Mag__range__trial_mean,2.276097091558316e-05,spatiotemporal
Linsole:Acc_X__range__trial_median,2.256151047759372e-05,spatiotemporal
Rinsole:Gyr_X__zcr__trial_median,2.231474690436246e-05,spatiotemporal
Linsole:Gyr_Y__rms__trial_mean,1.4099419681408798e-05,spatiotemporal
Linsole:Acc_Mag__skewness__trial_max,1.2367090861957112e-05,spatiotemporal
Rinsole:Gyr_Y__dominant_freq__trial_min,8.17745516085296e-06,frequency
Rinsole:Acc_Y__range__trial_median,2.0661065461473064e-18,spatiotemporal
Rinsole:Acc_X__psd_harmonic__trial_std,1.5432507435216817e-18,frequency
Linsole:Acc_Z__psd_harmonic__trial_median,1.3615291449118235e-18,frequency
Linsole:Gyr_Mag__max__trial_max,1.0905047957282869e-18,spatiotemporal
Rinsole:Gyr_Y__mcr__trial_min,8.646786319224434e-19,spatiotemporal
Linsole:Acc_Z__std__trial_max,8.111219265616965e-19,spatiotemporal
Linsole:Acc_Mag__total_power__trial_median,7.217362926447389e-19,frequency
Rinsole:Gyr_Z__energy__trial_max,5.31508386480338e-19,spatiotemporal
Rinsole:Gyr_Mag__psd_harmonic__trial_mean,4.45291109015318e-19,frequency
Rinsole:Acc_Mag__rms__trial_std,4.31366715785759e-19,spatiotemporal
Rinsole:Acc_Z__cv__trial_std,3.550018735612744e-19,spatiotemporal
Linsole:Acc_Z__range__trial_mean,3.527935548840539e-19,spatiotemporal
Linsole:Acc_Mag__psd_harmonic__trial_mean,2.765818053346058e-19,frequency
Rinsole:Acc_Z__psd_highfreq__trial_mean,2.7221546296624e-19,frequency
Linsole:Acc_Y__spectral_centroid__trial_min,2.695907213165594e-19,frequency
Rinsole:Gyr_Mag__spectral_entropy__trial_min,2.6254231872465546e-19,frequency
Linsole:Acc_X__zcr__trial_max,2.59887066206948e-19,spatiotemporal
Rinsole:Gyr_Mag__total_power__trial_mean,2.449604354796321e-19,frequency
Rinsole:Acc_Z__mcr__trial_max,2.400293053896123e-19,spatiotemporal
Linsole:Gyr_Z__dominant_freq__trial_median,2.3278012985386053e-19,frequency
Linsole:Acc_Z__total_power__trial_max,2.157689352072135e-19,frequency
Rinsole:Gyr_Y__skewness__trial_std,2.0348511873746836e-19,spatiotemporal
Rinsole:Acc_X__rms__trial_mean,1.9596834838370623e-19,spatiotemporal
Linsole:Acc_X__std__trial_median,1.959165287588538e-19,spatiotemporal
Linsole:Acc_Mag__mean__trial_std,1.7980744600601123e-19,spatiotemporal
Linsole:Gyr_Y__total_power__trial_median,1.7152220094494991e-19,frequency
Linsole:Gyr_Y__skewness__trial_max,1.4792631148649933e-19,spatiotemporal
Rinsole:Gyr_Z__dominant_freq__trial_median,1.4724098808435077e-19,frequency
Rinsole:Acc_Z__zcr__trial_std,1.3982806551114924e-19,spatiotemporal
Rinsole:Acc_X__zcr__trial_max,1.3178557869750237e-19,spatiotemporal
Rinsole:Gyr_Mag__mean__trial_median,1.3097452186430203e-19,spatiotemporal
Rinsole:Acc_X__psd_harmonic__trial_median,1.2400018060180553e-19,frequency
Rinsole:Acc_Mag__std__trial_median,1.230667119021823e-19,spatiotemporal
Rinsole:Acc_Mag__std__trial_mean,1.225158578178215e-19,spatiotemporal
Linsole:Gyr_Mag__mean__trial_max,1.2248021773981602e-19,spatiotemporal
Linsole:Acc_Z__total_power__trial_min,9.816065872290089e-20,frequency
Linsole:Gyr_Mag__energy__trial_std,9.604208335478054e-20,spatiotemporal
Linsole:Acc_Y__perm_entropy__trial_min,8.576110047247496e-20,entropy
Rinsole:Acc_X__energy__trial_median,8.166429036155353e-20,spatiotemporal
Linsole:Acc_Z__psd_highfreq__trial_min,8.163188698285568e-20,frequency
Rinsole:Gyr_Z__spectral_centroid__trial_min,6.566993903005079e-20,frequency
Rinsole:Acc_Mag__std__trial_std,5.994694040969579e-20,spatiotemporal
Rinsole:Acc_X__total_power__trial_median,3.6883698876223894e-20,frequency
Rinsole:Acc_Z__spectral_centroid__trial_min,3.2661391397284265e-20,frequency
Linsole:Gyr_Mag__mcr__trial_max,3.2657937633017693e-20,spatiotemporal
Linsole:Acc_Y__psd_slow__trial_min,0.0,frequency
Rinsole:Gyr_Mag__zcr__trial_std,0.0,spatiotemporal
Linsole:Gyr_Y__max__trial_mean,0.0,spatiotemporal
Rinsole:Gyr_Mag__zcr__trial_max,0.0,spatiotemporal
Rinsole:Acc_Mag__energy__trial_max,0.0,spatiotemporal
Rinsole:Gyr_Mag__zcr__trial_min,0.0,spatiotemporal
Rinsole:Gyr_Mag__psd_gait__trial_min,0.0,frequency
Rinsole:Gyr_Mag__psd_gait__trial_max,0.0,frequency
Rinsole:Gyr_Mag__zcr__trial_median,0.0,spatiotemporal
Rinsole:Gyr_Mag__psd_harmonic__trial_min,0.0,frequency
Rinsole:Gyr_Mag__psd_gait__trial_std,0.0,frequency
Rinsole:Gyr_Mag__psd_highfreq__trial_min,0.0,frequency
Linsole:Acc_Z__range__trial_median,0.0,spatiotemporal
Linsole:Gyr_Y__min__trial_std,0.0,spatiotemporal
Linsole:Acc_X__std__trial_mean,0.0,spatiotemporal
Linsole:Gyr_X__dominant_freq__trial_min,0.0,frequency
Rinsole:Gyr_Mag__zcr__trial_mean,0.0,spatiotemporal
Linsole:Acc_Y__psd_slow__trial_median,0.0,frequency
Rinsole:Gyr_Mag__psd_gait__trial_median,0.0,frequency
Rinsole:Gyr_Mag__psd_gait__trial_mean,0.0,frequency
Linsole:Acc_Y__psd_slow__trial_max,0.0,frequency
Rinsole:Acc_X__perm_entropy__trial_min,0.0,entropy
Rinsole:Acc_X__psd_harmonic__trial_min,0.0,frequency
Rinsole:Acc_Z__psd_harmonic__trial_max,0.0,frequency
Linsole:Acc_Y__psd_gait__trial_mean,0.0,frequency
Linsole:Gyr_X__total_power__trial_min,0.0,frequency
Rinsole:Gyr_Mag__spectral_centroid__trial_min,0.0,frequency
Linsole:Acc_Y__psd_gait__trial_std,0.0,frequency
Linsole:Acc_Y__psd_highfreq__trial_max,0.0,frequency
Rinsole:Gyr_Mag__dominant_freq__trial_min,0.0,frequency
Rinsole:Gyr_Mag__psd_slow__trial_max,0.0,frequency
Rinsole:Gyr_Mag__dominant_freq__trial_median,0.0,frequency
Rinsole:Acc_Mag__energy__trial_std,0.0,spatiotemporal
Rinsole:Gyr_Mag__psd_slow__trial_mean,0.0,frequency
Linsole:Gyr_X__dominant_freq__trial_median,0.0,frequency
Rinsole:Gyr_Mag__psd_slow__trial_std,0.0,frequency
Rinsole:Gyr_Mag__psd_slow__trial_median,0.0,frequency
Rinsole:Gyr_Mag__psd_slow__trial_min,0.0,frequency
